,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
568,Nabil Ghilas,Cordoba,La_liga,27,2099,7,5,0,5.419193124398589,1.346470926888287,3.932637879624963,0.23236178237059218,0.05773338895662022,0.16862191956467207,F M S,44,22,1,0,1.7474747616797686,6.187743182294071
569,Nordin Amrabat,Malaga,La_liga,31,2037,6,3,4,7.050287848338485,4.171492191031575,4.07717733643949,0.3115001994847637,0.18430746057576916,0.18014038305329116,F M S,47,34,7,0,3.5857795383781195,11.494935758411884
570,Nicolás Otamendi,Valencia,La_liga,35,3102,6,6,0,3.111487119458616,0.08121885173022747,3.111487119458616,0.09027525491659427,0.0023564463751516674,0.09027525491659427,D,20,3,9,1,4.794737694784999,4.894687345251441
571,Pedro,Barcelona,La_liga,35,1523,6,6,6,7.806149773299694,6.433851417154074,7.806149773299694,0.46129578437096025,0.3802013312829065,0.46129578437096025,F S,38,25,3,0,8.467205092310905,20.684930950403214
572,Sofiane Feghouli,Valencia,La_liga,33,1933,6,6,6,4.930527637246996,4.677290324121714,4.930527637246996,0.2295641424481271,0.21777347603256814,0.2295641424481271,F M S,34,27,5,0,4.847493862733245,11.596512746531516
573,Lucas Pérez,Deportivo La Coruna,La_liga,21,1560,6,5,3,6.267493858933449,2.163807524368167,4.78093858063221,0.36158618416923743,0.12483504948277886,0.27582337965185827,F M S,49,24,6,0,2.507266778498888,7.974009044468403
574,Ikechukwu Uche,Villarreal,La_liga,23,1387,6,5,1,8.84851611405611,1.874442107975483,8.10523847490549,0.5741647081939798,0.12162926439639038,0.5259347243990585,F S,42,21,2,0,2.924546530470252,11.25338232703507
575,Vitolo,Sevilla,La_liga,28,2091,6,6,3,5.2075669057667255,2.6266999635845423,5.2075669057667255,0.2241420475939767,0.11305738724180239,0.2241420475939767,F M S,31,16,6,0,4.502245377749205,11.074706088751554
576,Federico Piovaccari,Eibar,La_liga,28,1590,6,6,0,5.548962526023388,0.2167452648282051,5.548962526023388,0.314092218454154,0.012268599895936138,0.314092218454154,F M S,30,5,6,2,0.2779846712946892,4.1646330170333385
577,Álvaro Negredo,Valencia,La_liga,30,1524,5,4,4,7.124825491569936,4.415883142501116,6.381547852419317,0.42075741091948443,0.2607805005414045,0.37686306215074705,F S,54,22,4,0,1.8385933637619019,11.037324473261833
578,Lombán,Elche,La_liga,34,2986,5,2,0,3.346559440717101,0.099745137616992,1.1168545093387365,0.10086749821317452,0.0030063839201370664,0.033662728010879536,D S,19,3,10,0,3.7170973289757967,3.7685733381658792
579,Robert Ibáñez,"Granada,Valencia",La_liga,21,1104,5,5,1,3.2557168193161488,1.7829102035611868,3.2557168193161488,0.26541169722686,0.14534594050770544,0.26541169722686,M S,23,12,0,0,0.7322493456304073,4.441450429148972
580,Gerard Piqué,Barcelona,La_liga,27,2383,5,5,1,3.753405377268791,0.8372067734599113,3.753405377268791,0.1417568124020945,0.03161922350457072,0.1417568124020945,D S,20,4,6,0,12.008071932941675,14.040410071611404
581,Ivan Rakitic,Barcelona,La_liga,32,2042,5,5,7,3.106179348193109,4.024792701005936,3.106179348193109,0.1369031054541527,0.1773904716408101,0.1369031054541527,M S,34,35,1,0,16.874897815287113,21.612976163625717
582,Javi Guerra,Malaga,La_liga,13,681,5,5,0,4.9141760393977165,1.0542623372748494,4.9141760393977165,0.6494505778939713,0.13932982430945146,0.6494505778939713,F S,28,8,0,0,1.0851488783955574,6.17455568164587
583,Manucho,Rayo Vallecano,La_liga,37,1596,5,5,1,6.828239690512419,1.7725390261039138,6.828239690512419,0.38505111036724166,0.09995520823894251,0.38505111036724166,F S,61,15,5,0,1.1964344158768654,8.958506487309933
584,Tiago,Atletico Madrid,La_liga,31,2594,5,5,4,3.3833804791793227,3.5372590143233538,3.3833804791793227,0.11738791176797958,0.12272679695030911,0.11738791176797958,M,23,18,5,0,5.319049574434757,7.194107793271542
585,Fabián Orellana,Celta Vigo,La_liga,35,2970,5,5,6,8.850883226841688,9.115630391985178,8.107605557888746,0.26820858263156633,0.27623122399955086,0.2456850169057196,F M S,70,75,13,1,6.493403548374772,18.019146129488945
586,Samu García,Malaga,La_liga,32,2250,5,5,1,3.188269549049437,3.5275340247899294,3.188269549049437,0.12753078196197748,0.14110136099159717,0.12753078196197748,F M S,36,34,7,1,3.4426701609045267,8.385137032717466
587,San José,Athletic Club,La_liga,28,2138,5,5,1,2.596430051140487,1.0590609274804592,2.596430051140487,0.10929780383659675,0.04458161060488369,0.10929780383659675,D M S,21,11,9,1,4.252250132150948,4.865764641202986
588,Raúl García,Atletico Madrid,La_liga,31,1682,5,3,3,5.876009853556752,3.462940279394388,4.389454625081271,0.3144119422236074,0.1852940696465487,0.23486974807212507,F M S,52,12,8,0,1.7525928933173418,6.6932008704170585
589,Gaël Kakuta,Rayo Vallecano,La_liga,35,3067,5,5,7,6.406725209206343,7.14319078065455,6.406725209206343,0.18800302211560835,0.20961433656958248,0.18800302211560835,M,69,63,1,0,4.993627712130547,15.119038037955761
590,Florin Andone,Cordoba,La_liga,20,1533,5,5,0,5.901717655360699,0.4488541856408119,5.901717655360699,0.34648048857303515,0.02635151774799287,0.34648048857303515,F S,38,10,5,0,1.9573557786643505,5.813674133270979
591,Kalu Uche,Levante,La_liga,16,872,5,5,2,5.053276963531971,1.7769548706710339,5.053276963531971,0.5215538150434373,0.18340130545916633,0.5215538150434373,F S,25,11,1,0,0.4314939361065626,6.719040734693408
592,Jhon Córdoba,Granada,La_liga,26,1407,4,4,0,4.847541844472289,0.3745182007551193,4.847541844472289,0.3100773034843682,0.02395638810800337,0.3100773034843682,F S,30,10,7,0,1.0064185289666057,6.083508940413594
593,Shkodran Mustafi,Valencia,La_liga,33,2917,4,4,0,1.6249084980227053,0.1536017842590809,1.6249084980227053,0.05013430401852707,0.004739170580499582,0.05013430401852707,D,19,3,8,0,6.733758369460702,6.815674910321832
594,Edgar Méndez,Almeria,La_liga,30,1916,4,4,1,2.198888967745006,0.6625678706914186,2.198888967745006,0.10328810391286564,0.03112270791348,0.10328810391286564,F M S,43,12,6,0,2.274727161973715,4.660543454810977
595,Aleix Vidal,Sevilla,La_liga,31,2155,4,4,5,3.7543350644409657,5.13682952709496,3.7543350644409657,0.1567935757771169,0.2145311635445691,0.1567935757771169,D F M S,19,30,8,0,6.036664133891463,12.996638219803572
596,Verza,Almeria,La_liga,33,2853,4,1,3,3.4044522140175104,3.139604225754738,0.4313417449593544,0.10739596889645144,0.09904114276828827,0.0136069951091279,M,19,45,10,0,4.885456781834364,5.396568767726421
597,Moi Gómez,Villarreal,La_liga,31,1614,4,4,4,3.4881420666351914,4.509411182254553,3.4881420666351914,0.1945060631952709,0.2514541551443059,0.1945060631952709,M S,28,29,6,0,2.839268708601594,8.773738621734083
598,Yoda,Getafe,La_liga,18,1034,4,4,1,1.9979464327916503,0.6231796443462372,1.9979464327916503,0.17390249415014364,0.054241941964372674,0.17390249415014364,M S,27,13,0,0,0.5873702075332403,3.0886042127385736
599,Xabi Prieto,Real Sociedad,La_liga,35,2988,4,2,6,3.2240214105695486,4.763321085833013,1.7374661844223738,0.09710907863161292,0.14347352668171726,0.052333318807902825,M S,32,49,5,0,6.441056678071618,9.610716520808637
600,Sergio Ramos,Real Madrid,La_liga,27,2257,4,4,1,3.986794551834464,0.5360918752849102,3.986794551834464,0.15897718638241107,0.021377168265680955,0.15897718638241107,D M,28,8,12,0,10.2930339705199,11.651941841468215
601,Isco,Real Madrid,La_liga,34,2348,4,4,9,4.383784292265773,6.761613376438618,4.383784292265773,0.16803261767628602,0.2591759812093167,0.16803261767628602,M S,44,54,5,1,16.201419739983976,23.49316682200879
602,Saúl Ñíguez,Atletico Madrid,La_liga,24,1052,4,4,2,2.193291824311018,2.434105733409524,2.193291824311018,0.18763903439923157,0.20824098479739273,0.18763903439923157,M S,17,10,1,0,1.6917064599692822,3.7909669931977987
603,Fede Cartabia,Cordoba,La_liga,30,2168,4,4,5,3.1529802437871695,3.9454346355050802,2.409702641889453,0.13088940126422752,0.16378649317133637,0.10003378125924851,F M S,61,43,9,2,5.211834462359548,8.4769930485636
604,Oriol Riera,Deportivo La Coruna,La_liga,21,1515,4,4,1,5.460120616480708,1.8132565692067146,5.460120616480708,0.324363600979052,0.10771821203208205,0.324363600979052,F S,51,19,3,0,1.2779882485046983,6.911171713843942
605,Thomas Partey,Almeria,La_liga,31,2372,4,4,0,2.9416740899905562,0.45802618004381657,2.9416740899905562,0.11161495282426225,0.0173787336441583,0.11161495282426225,F M S,32,11,13,0,2.9702120209112763,5.153401240706444
606,Gonzalo Castro,Real Sociedad,La_liga,32,1837,4,4,4,1.824413544498384,4.148182690143585,1.824413544498384,0.08938335275169002,0.20323159614203737,0.08938335275169002,F M S,41,36,2,0,2.76706513017416,7.097791478969157
607,André Gomes,Valencia,La_liga,33,2562,4,4,1,3.3489314038306475,2.5672003217041492,3.3489314038306475,0.1176439603219197,0.09018268109030969,0.1176439603219197,M S,38,25,8,1,8.46601078659296,13.127086682245135
608,Víctor Rodríguez,Elche,La_liga,36,2894,4,4,2,4.105443334206939,3.7807822385802865,4.105443334206939,0.12767446443629044,0.117577885788606,0.12767446443629044,F M S,39,40,5,0,4.859391647391021,10.422275860793889
609,Denis Cheryshev,Villarreal,La_liga,26,1698,4,4,9,5.430408995598555,7.29661051928997,5.430408995598555,0.2878308654910895,0.38674614059840834,0.2878308654910895,F M S,65,34,7,0,3.2422458585351706,12.954983297735453
610,Thievy,Almeria,La_liga,29,1787,4,4,1,5.2627019342035055,1.3544669225811958,5.2627019342035055,0.2650493419576472,0.06821601736558905,0.2650493419576472,F M S,32,15,6,1,0.7523517794907093,6.6256593111902475
611,Sergio Canales,Real Sociedad,La_liga,36,2564,4,4,3,4.253075120970607,1.9599993890151381,4.253075120970607,0.1492889083024004,0.0687987305036515,0.1492889083024004,F M S,56,32,3,0,3.5191349778324366,8.201278587803245
612,Sergi Darder,Malaga,La_liga,34,2776,4,4,0,4.829602758400142,2.164819125086069,4.829602758400142,0.15657934014986052,0.07018505808996622,0.15657934014986052,M S,60,24,10,1,3.9138600388541818,9.384772694669664
613,Stéphane Mbia,Sevilla,La_liga,23,1461,4,4,0,3.105282929725945,0.25284991785883904,3.105282929725945,0.19129052955190626,0.015575970299312467,0.19129052955190626,M S,23,6,9,0,5.002885531634092,6.482083423994482
614,Toché,Deportivo La Coruna,La_liga,25,979,4,4,1,4.208418112248182,0.39582702703773975,4.208418112248182,0.3868821553650014,0.03638859288395973,0.3868821553650014,F S,20,4,5,0,0.08775400929152966,4.164019163697958
615,Mario Pasalic,Elche,La_liga,31,2205,3,3,0,4.447162693366408,1.3959712646901608,4.447162693366408,0.18151684462720033,0.05697841896694534,0.18151684462720033,M S,30,11,5,0,5.309871243312955,8.990558461286128
616,Miranda,Atletico Madrid,La_liga,23,2027,3,3,2,1.1391714587807655,0.7547265458852053,1.1391714587807655,0.050579887168361565,0.03351030544137566,0.050579887168361565,D,6,6,8,1,2.768141385167837,2.9638172574341297
617,Éver Banega,Sevilla,La_liga,34,2194,3,3,3,1.9301248118281364,5.156250543892384,1.9301248118281364,0.0791755848060767,0.2115143796491862,0.0791755848060767,M S,35,43,11,0,8.181382181122899,11.369015311822295
618,Fran Rico,Granada,La_liga,31,2547,3,1,1,2.602924721315503,1.8934282530099154,1.1163695026189089,0.09197613856238528,0.06690559197914896,0.03944768560490844,M S,20,40,13,0,4.552086879499257,5.760959751904011
619,Víctor Sánchez,Espanyol,La_liga,34,2576,3,3,3,2.3968172390013933,1.6413926435634494,2.3968172390013933,0.08373973272908594,0.057346792671083245,0.08373973272908594,M S,23,18,16,0,4.669189063832164,6.7223965637385845
620,Ander Capa,Eibar,La_liga,34,2422,3,3,1,2.8578480016440153,2.24128757417202,2.8578480016440153,0.1061958382113796,0.08328483966782899,0.1061958382113796,F M S,33,20,6,0,1.7028435580432415,6.479875659570098
621,Saúl Berjón,Eibar,La_liga,34,2414,3,3,7,3.441036487929523,5.9850095780566335,3.441036487929523,0.12829050700648595,0.223136231162012,0.12829050700648595,F M S,55,43,4,0,1.7722376137971878,8.064177514053881
622,Adrián Embarba,Rayo Vallecano,La_liga,14,830,3,3,3,1.3547231331467628,1.1646331455558538,1.3547231331467628,0.14689768913639598,0.12628552180726127,0.14689768913639598,M S,22,11,1,0,1.2840385437011719,3.133768193423748
623,Morales,Levante,La_liga,36,2800,3,3,3,2.7033283803611994,3.086835628375411,2.7033283803611994,0.08689269794018141,0.0992197166263525,0.08689269794018141,D F M S,43,39,3,0,2.850053953938186,6.662274377420545
624,Lucas Vázquez,Espanyol,La_liga,33,2751,3,3,6,4.0999104445800185,5.402851461432874,4.0999104445800185,0.13413011269073125,0.17675631825843646,0.13413011269073125,M S,37,53,5,0,4.502105021849275,11.468316376209259
625,Jesé,Real Madrid,La_liga,16,524,3,3,2,1.584917575120926,1.8653876204043627,1.584917575120926,0.27221866748260176,0.3203910035045661,0.27221866748260176,F S,9,10,2,0,3.220811895094812,6.54362768586725
626,Diego Godín,Atletico Madrid,La_liga,34,3060,3,3,0,3.0914468113332987,1.7506859824061394,3.0914468113332987,0.09092490621568526,0.05149076418841586,0.09092490621568526,D,24,5,11,0,3.236223626881838,4.080552458763123
627,Fernando Torres,Atletico Madrid,La_liga,19,884,3,3,1,2.7596563827246428,1.3512341603636742,2.7596563827246428,0.28096049145386637,0.13756908872480847,0.28096049145386637,F S,23,6,3,0,0.07514569722115993,3.7915744576603174
628,Mario,Villarreal,La_liga,34,2834,3,3,2,3.272649560123682,1.3771339617669582,3.272649560123682,0.10393029654591791,0.04373396491144187,0.10393029654591791,D M S,35,23,5,0,8.11351072601974,11.880887249484658
629,Charles,Celta Vigo,La_liga,28,1098,3,3,1,5.742513930425048,1.435280991718173,5.742513930425048,0.4706978631495941,0.1176459829277191,0.4706978631495941,F S,28,14,6,0,1.460949830710888,6.5291678085923195
630,Roque Santa Cruz,Malaga,La_liga,12,914,3,3,1,2.4913633298128843,0.4997989423573017,2.4913633298128843,0.24532024035356628,0.049214337868880915,0.24532024035356628,F S,25,10,0,0,1.0442053768783808,3.662843521684408
631,Javi Fuego,Valencia,La_liga,35,3007,3,3,1,0.5582952871918678,1.0493713784962893,0.5582952871918678,0.01670986892160562,0.03140785635672299,0.01670986892160562,M S,9,5,8,1,8.341209068894386,8.5427615493536
632,Rodrigo,Valencia,La_liga,31,2083,3,2,4,6.729403899982572,2.9722642190754414,5.986254220828414,0.29075676956237706,0.12842236184195377,0.25864756595033955,F M S,54,29,5,2,3.9083205964416265,11.964737690985203
633,Mikel Rico,Athletic Club,La_liga,36,2801,3,3,2,2.2966230362653732,0.6947250505909324,2.2966230362653732,0.07379367128307161,0.02232247574194356,0.07379367128307161,M S,33,19,3,0,4.564609980210662,6.987981837242842
634,Reyes,Sevilla,La_liga,19,1229,3,3,4,3.7372980900108814,4.34861995652318,3.7372980900108814,0.2736833426370865,0.3184506070684184,0.2736833426370865,M S,30,36,5,0,3.4361969605088234,9.7720378190279
635,Celso Borges,Deportivo La Coruna,La_liga,17,1479,3,2,0,2.9375781007111073,0.7641215790063143,2.19430049136281,0.1787572880757266,0.0464982705277676,0.1335274132675138,M,23,16,6,0,3.5656668469309807,4.41078882291913
636,Iñigo Martínez,Real Sociedad,La_liga,34,3030,3,3,0,2.5674945320934057,0.5778575511649251,2.5674945320934057,0.0762622138245566,0.017164085678166092,0.0762622138245566,D,20,5,6,0,4.640093631111085,4.860200121067464
637,Mateo Musacchio,Villarreal,La_liga,14,1134,3,3,0,0.7646882571280003,0.3562265522778034,0.7646882571280003,0.060689544216507955,0.02827194859347646,0.060689544216507955,D S,5,2,2,0,2.139110539108515,2.2822904139757156
638,Diego Mainz,Granada,La_liga,23,1721,3,3,0,1.7993527352809906,0.2452368587255478,1.7993527352809906,0.09409747017739056,0.012824704988552761,0.09409747017739056,D S,10,3,3,0,1.660033356398344,1.7505754940211773
639,Ivan Cavaleiro,Deportivo La Coruna,La_liga,34,2399,3,3,3,4.144961073063314,2.4483338464051485,3.4016834488138556,0.15550083225331315,0.09185079040286093,0.12761630279001543,F M S,41,36,6,0,2.643932066857815,7.300342831760645
640,Fernando Soriano,Almeria,La_liga,28,1442,3,3,1,2.860948659479618,1.0286481585353613,2.860948659479618,0.17856128942660585,0.06420134137876735,0.17856128942660585,M S,33,15,9,0,2.318651357665658,4.5771558675915
641,Diego Castro,Getafe,La_liga,32,2268,3,3,0,3.7812460185959935,1.4686733074486256,3.0379684092476964,0.1500494451823807,0.05828068680351689,0.12055430195427366,F M S,39,21,7,0,4.163031063973904,7.677939519286156
642,Edu Albácar,Elche,La_liga,18,1438,3,2,3,1.3189604645594954,0.8740313723683357,0.5756828105077147,0.08254968137020487,0.05470293707451336,0.036030217625656696,D S,14,13,7,0,2.2623633928596973,2.300749273970723
643,Manu del Moral,Eibar,La_liga,28,1703,3,3,1,2.972977387253195,2.1744817858561873,2.972977387253195,0.15711565757650472,0.1149168295520005,0.15711565757650472,F M S,46,12,2,0,1.7342821080237627,5.0542585691437125
644,Luis Alberto,Malaga,La_liga,15,572,2,2,1,2.305773863568902,0.8801655378192663,1.5624961946159601,0.3627965869251769,0.13848758462191255,0.24584730334866506,M S,19,16,1,0,0.34313834458589554,1.533396964892745
645,Sergio Escudero,Getafe,La_liga,30,2212,2,2,2,1.5662779635749757,1.4671832341700792,1.5662779635749757,0.06372740358126032,0.05969552037762529,0.06372740358126032,D M S,39,15,7,1,2.8866189774125814,5.357814255636185
646,Coke,Sevilla,La_liga,22,1818,2,2,3,1.6609917841851711,3.3594435937702656,1.6609917841851711,0.08222731604877084,0.1663090888005082,0.08222731604877084,D S,20,15,6,0,4.388871043920517,7.757901716977358
647,Rubén Rochina,Granada,La_liga,19,1128,2,2,1,3.657435401342809,0.7823962308466434,3.657435401342809,0.2918166543624582,0.06242523118457262,0.2918166543624582,M S,41,12,4,0,1.7470095632597804,5.36742090806365
648,Isaac Cuenca,Deportivo La Coruna,La_liga,27,1482,2,1,2,2.2881982661783695,1.1277906745672226,1.5449206419289112,0.1389594088772289,0.06848931222068154,0.09382109161511606,M S,29,16,1,0,1.2548534404486418,3.5131728146225214
649,Jeremy Mathieu,Barcelona,La_liga,28,2103,2,2,0,1.0263475449755788,1.4110264386981726,1.0263475449755788,0.043923575391251586,0.06038629552203306,0.043923575391251586,D S,11,5,5,0,9.848892450332642,10.112887045368552
650,Arda Turan,Atletico Madrid,La_liga,32,2349,2,2,4,2.7552089262753725,4.508592426776886,2.7552089262753725,0.10556356039369243,0.17274300485735194,0.10556356039369243,F M S,27,36,7,0,8.132538214325905,11.04211357049644
651,Miku,Rayo Vallecano,La_liga,7,218,2,2,0,1.6298750638961792,0.8774553649127483,1.6298750638961792,0.6728842006910831,0.3622522148722356,0.6728842006910831,F S,7,7,0,0,1.5418945085257292,3.7871543783694506
652,Mehdi Lacen,Getafe,La_liga,30,2601,2,2,2,0.6226041596382856,0.779616778716445,0.6226041596382856,0.02154339652727632,0.026976359125136504,0.02154339652727632,M S,17,26,7,0,5.329238381236792,6.309499010443687
653,Pedro León,Getafe,La_liga,25,1468,2,2,5,3.8521548230201006,2.913927337154746,3.8521548230201006,0.2361675300216683,0.17864677135144902,0.2361675300216683,M S,45,28,1,0,1.8321492578834295,5.822472129948437
654,Pablo Sarabia,Getafe,La_liga,35,2607,2,2,5,3.68358594737947,7.429161850363016,3.68358594737947,0.12716637332725442,0.2564727911517727,0.12716637332725442,F M S,45,69,10,0,3.739415602758527,10.125453067943454
655,David Zurutuza,Real Sociedad,La_liga,16,996,2,2,0,1.2346674920991063,0.534925589337945,1.2346674920991063,0.1115663396475096,0.048336649638970934,0.1115663396475096,M S,7,8,2,0,1.861821124330163,2.9125221837311983
656,Marcelo,Real Madrid,La_liga,34,2930,2,2,7,2.2605354357510805,6.264860538765788,2.2605354357510805,0.06943624205378746,0.1924359892453655,0.06943624205378746,D S,25,50,9,0,20.033468812704086,25.739691220223904
657,Pepe,Real Madrid,La_liga,27,2223,2,2,2,0.5333888055756688,1.9452775828540325,0.5333888055756688,0.02159468848484489,0.0787561774434831,0.02159468848484489,D S,12,12,4,0,9.744137726724148,10.607822624966502
658,Koke,Atletico Madrid,La_liga,34,2885,2,2,10,2.9956194646656513,7.135083384811878,2.9956194646656513,0.09345086718194406,0.2225849236163151,0.09345086718194406,M S,44,65,9,0,6.676636220887303,9.629387168213725
659,Pablo Hernández,Celta Vigo,La_liga,29,1341,2,2,1,2.8673917166888714,1.172467602416873,2.8673917166888714,0.19244239709321284,0.07868910083334718,0.19244239709321284,F M S,26,15,5,0,3.6641033738851547,6.291531920433044
660,Iago Aspas,Sevilla,La_liga,16,438,2,2,1,2.635784039273858,2.9644096344709396,2.635784039273858,0.5415994601247653,0.6091252673570424,0.5415994601247653,F M S,15,13,2,0,1.6002276800572872,5.495251964777708
661,Bruno,Villarreal,La_liga,24,2085,2,1,1,2.1913129361346364,1.8784570740535855,1.4480353267863393,0.09458904760293395,0.08108447801670153,0.06250512201955422,M S,23,19,3,0,7.907804541289806,9.187544656917453
662,Jonathan dos Santos,Villarreal,La_liga,28,1627,2,2,1,1.0152067681774497,1.9366347547620535,1.0152067681774497,0.05615771919850675,0.10712792128370302,0.05615771919850675,M S,15,26,5,0,6.396674079820514,8.321901069954038
663,Denis Suárez,Sevilla,La_liga,31,1606,2,2,4,3.6535190641880035,3.665084706619382,3.6535190641880035,0.20474266237666272,0.20539079925015216,0.20474266237666272,M S,32,29,2,0,3.4355021491646767,8.563384622335434
664,Raúl Albentosa,Eibar,La_liga,17,1530,2,2,2,1.510936075821519,0.9489372074604034,1.510936075821519,0.08887859269538347,0.05581983573296491,0.08887859269538347,D,9,4,5,0,0.6702324487268925,0.8893724121153355
665,Ignacio Camacho,Malaga,La_liga,25,2207,2,2,2,1.3097835341468453,0.5933319106698036,1.3097835341468453,0.0534121060594545,0.02419568280937124,0.0534121060594545,M,19,13,11,0,3.991632077842951,5.066891225986183
666,Toni Kroos,Real Madrid,La_liga,36,3066,2,2,7,2.0559646412730217,4.554136607795954,2.0559646412730217,0.06035121256183038,0.1336830706789419,0.06035121256183038,M,34,71,6,0,19.43210808094591,22.009442447684705
667,Víctor Camarasa,Levante,La_liga,24,1808,2,2,1,0.9665860254317522,0.6046942844986916,0.9665860254317522,0.04811545480578412,0.03010093230358531,0.04811545480578412,D M S,20,9,6,0,3.1908507836051285,4.345153851434588
668,Etxeita,Athletic Club,La_liga,24,1970,2,2,0,1.967434599995613,0.06901736743748188,1.967434599995613,0.08988279898457116,0.0031530777001895277,0.08988279898457116,D S,7,3,5,1,1.6196878030896187,1.688705176115036
669,Beñat,Athletic Club,La_liga,28,1713,2,2,2,0.8584058918058872,2.8112491527572274,0.8584058918058872,0.04510013442062455,0.1477013565371573,0.04510013442062455,M S,25,34,4,0,3.9261668426916003,5.061954903416336
670,Iturraspe,Athletic Club,La_liga,25,1811,2,2,0,0.6338947601616383,1.1767014432698488,0.6338947601616383,0.031502224414438125,0.05847770838999801,0.031502224414438125,M S,11,10,6,0,2.498219140805304,3.7604177072644234
671,Grzegorz Krychowiak,Sevilla,La_liga,32,2718,2,2,1,2.0900040613487363,1.0514316819608212,2.0900040613487363,0.06920543249499127,0.03481561860797421,0.06920543249499127,M S,34,5,13,1,8.390256641432643,9.005105298012495
672,Alberto Lopo,Deportivo La Coruna,La_liga,30,2676,2,2,0,0.6388669107109308,0.30053650215268135,0.6388669107109308,0.021486555292968525,0.0101077298930274,0.021486555292968525,D,10,2,14,1,1.6408617813140154,1.7876877207309008
673,Raúl Baena,Rayo Vallecano,La_liga,28,2347,2,2,0,1.4992845030501485,0.18082888144999743,1.4992845030501485,0.05749280156562137,0.0069342136048145585,0.05749280156562137,M,16,5,13,1,4.302656641229987,5.051989327184856
674,Sandro Ramírez,Barcelona,La_liga,7,142,2,2,0,1.857078731060028,0,1.857078731060028,1.177021730953539,0.0,1.177021730953539,S,8,0,0,0,1.284411646425724,3.034936636686325
675,Ángel Lafita,Getafe,La_liga,15,1076,2,2,1,2.2238732520490885,0.3059018198400736,2.2238732520490885,0.18601170323830665,0.025586583443872327,0.18601170323830665,F M S,34,4,3,0,1.2627289816737175,3.020595481619239
676,Haris Medunjanin,Deportivo La Coruna,La_liga,24,1494,2,1,0,2.58841893915087,1.1361367236822844,1.101863675750792,0.1559288517560765,0.06844197130616171,0.06637732986450555,M S,28,18,4,0,1.8366308975964785,2.3479878790676594
677,Alfred Finnbogason,Real Sociedad,La_liga,25,779,2,2,1,2.2576836943626404,0.7208231538534164,2.2576836943626404,0.2608363703371472,0.08327866989320601,0.2608363703371472,F S,14,8,3,0,1.0591553915292025,3.671869657933712
678,José Rodríguez,Deportivo La Coruna,La_liga,25,1500,2,2,1,2.3203198835253716,0.8778555737808347,2.3203198835253716,0.1392191930115223,0.05267133442685008,0.1392191930115223,M S,24,13,6,0,2.4929374791681767,5.442061202600598
679,Míchel Macedo,Almeria,La_liga,14,1205,2,2,0,1.6783163659274578,0.7831454761326313,1.6783163659274578,0.12535142982030806,0.05849219323812184,0.12535142982030806,D S,14,7,1,2,0.9181966036558151,2.1066845804452896
680,Jonathan,Almeria,La_liga,27,1552,2,2,1,3.300547508522868,2.8074901662766933,3.300547508522868,0.1913977292313519,0.16280548644645773,0.1913977292313519,F M S,36,21,3,0,2.1854456048458815,5.899216432124376
681,Javier Espinosa,"Almeria,Villarreal",La_liga,21,1006,2,2,0,1.8660959340631962,2.0051879417151213,1.8660959340631962,0.1669469523515782,0.1793905713264025,0.1669469523515782,M S,14,19,4,0,2.1058845026418567,4.76301455963403
682,Fredy Hinestroza,Getafe,La_liga,33,1837,2,2,2,2.9950336134061217,1.324144356418401,2.9950336134061217,0.14673545193606474,0.06487370281853898,0.14673545193606474,F M S,34,14,6,0,2.432618943043053,4.901984094176441
683,Xavi,Barcelona,La_liga,31,1778,2,2,8,2.1689790412783623,6.0424575060606,2.1689790412783623,0.10979084010970337,0.30586117859699324,0.10979084010970337,M S,28,53,1,0,16.479306956753135,20.9049698933959
684,Rodrigues,Elche,La_liga,31,1556,2,2,1,1.9110532654449344,1.954508900642395,1.9110532654449344,0.11053649992933424,0.11305000067983005,0.11053649992933424,M S,32,13,6,1,0.7549597844481468,4.313735764473677
685,Raúl Navas,Eibar,La_liga,29,2459,2,2,0,0.6924522169865668,0.14291164837777615,0.6924522169865668,0.025343920101175685,0.005230601201301283,0.025343920101175685,D S,13,3,7,2,1.3404461089521646,1.3999448912218213
686,Emiliano Insúa,Rayo Vallecano,La_liga,24,1790,1,1,2,0.805902442894876,0.9284918028861284,0.805902442894876,0.04052023455896025,0.046683945396509254,0.04052023455896025,D S,16,19,7,0,2.4418652188032866,3.6792720602825284
687,Joel Campbell,Villarreal,La_liga,16,1213,1,1,0,1.9216805268079042,2.6095578745007515,1.9216805268079042,0.14258140759498053,0.1936192981904927,0.14258140759498053,F M,24,23,1,0,2.0945973452180624,5.473908917978406
688,Nyom,Granada,La_liga,34,2990,1,1,0,0.7183916475623846,1.7562756324186921,0.7183916475623846,0.021623828856392847,0.05286448391895729,0.021623828856392847,D,11,20,9,0,3.302832329645753,5.338705088943243
689,Mario Suárez,Atletico Madrid,La_liga,20,1126,1,1,0,1.539217408746481,0.34476127568632364,1.539217408746481,0.12302803444687681,0.02755640747048768,0.12302803444687681,M S,13,8,9,0,1.2201489061117172,1.6737857013940811
690,Gerard Deulofeu,Sevilla,La_liga,17,795,1,1,5,2.387968845665455,2.1213558074086905,2.387968845665455,0.2703360957357119,0.2401534876311725,0.2703360957357119,F M S,16,15,0,0,0.8165267072618008,4.248524319380522
